FlightGroup,Dept_Day,Taken_Day,Days_To_Dept,Duration,Available,Hopping,Total_Fare
8,3,0,23,175,3.0,0,4644.0
21,1,3,74,160,9.0,0,5508.0
22,0,5,65,165,9.0,0,5508.0
22,2,0,64,160,9.0,0,6453.0
7,0,3,64,175,3.0,0,3925.0
6,3,4,54,170,3.0,0,6887.0
9,6,3,6,285,17.0,0,8795.0
14,0,0,28,170,9.0,0,5469.0
2,4,2,4,165,9.0,0,8326.0
17,1,1,30,485,9.0,0,4417.0
7,6,5,7,175,8.0,0,8671.0
22,0,0,21,160,3.0,0,4668.0
13,3,5,81,165,4.0,0,3270.0
8,5,1,17,175,3.0,0,4377.0
12,6,1,39,175,5.0,0,6126.0
12,5,3,33,175,7.0,0,8121.0
21,5,1,80,175,9.0,0,5508.0
7,5,5,62,170,9.0,0,4377.0
1,0,3,50,165,4.0,0,7381.0
10,3,5,39,180,7.0,0,8121.0
12,2,4,25,175,7.0,0,6126.0
7,4,0,83,170,19.0,0,3264.0
8,1,5,68,175,18.0,0,3925.0
3,3,1,85,165,9.0,0,3548.0
9,3,5,53,280,8.0,0,4976.0
6,1,3,53,285,3.0,0,4697.0
10,2,0,1,180,1.0,0,11444.0
7,6,1,46,170,7.0,0,4944.0
8,4,4,37,175,1.0,0,6361.0
18,5,3,19,170,9.0,0,3579.0
9,6,0,68,170,92.0,0,3925.0
18,2,5,87,170,9.0,0,3265.0
11,2,0,1,155,7.0,0,13964.0
5,4,1,33,160,8.0,0,5465.0
12,2,1,21,175,7.0,0,7281.0
8,6,4,85,175,26.0,0,3925.0
10,5,5,55,180,7.0,0,5160.0
8,3,5,81,175,37.0,0,3925.0
12,6,5,42,175,5.0,0,6126.0
5,4,4,72,160,5.0,0,5465.0
10,2,4,11,180,7.0,0,7281.0
12,5,4,35,165,7.0,0,8121.0
0,2,0,78,165,2.0,0,3758.0
6,0,3,29,170,14.0,0,5554.0
6,0,3,1,170,5.0,0,25501.0
9,5,3,26,170,16.0,0,4644.0
10,3,3,10,170,2.0,0,11444.0
13,1,3,74,165,7.0,0,3270.0
22,2,0,43,160,9.0,0,7608.0
20,1,5,33,170,9.0,0,4377.0
22,2,4,39,160,8.0,0,10968.0
5,0,3,85,160,12.0,0,3583.0
21,1,2,1,160,9.0,0,8448.0
0,6,2,3,170,9.0,0,9113.0
1,6,0,61,165,7.0,0,4021.0
1,5,0,53,165,3.0,0,4756.0
18,6,5,84,170,9.0,0,3265.0
6,6,3,76,275,10.0,0,5456.0
6,1,4,20,260,9.0,0,4567.0
12,1,4,13,175,4.0,0,4530.0
13,4,0,62,165,7.0,0,3270.0
6,2,3,9,170,3.0,0,8041.0
10,5,3,89,180,5.0,0,3270.0
9,6,0,26,285,3.0,0,8407.0
15,0,5,16,175,9.0,0,4273.0
7,5,1,66,170,55.0,0,3579.0
12,3,1,15,175,3.0,0,4530.0
2,6,1,74,165,4.0,0,3548.0
9,6,4,43,165,10.0,0,8671.0
7,5,0,18,170,45.0,0,3579.0
9,1,5,5,170,1.0,0,6361.0
7,4,3,70,165,9.0,0,3264.0
3,3,4,47,165,9.0,0,8221.0
8,0,5,79,175,42.0,0,3925.0
6,6,4,22,170,13.0,0,6361.0
7,5,0,81,165,38.0,0,3264.0
16,4,1,61,170,9.0,0,3527.0
15,5,5,27,175,9.0,0,4273.0
8,4,1,47,175,6.0,0,5554.0
8,4,1,40,175,10.0,0,6887.0
0,1,0,66,170,1.0,0,4021.0
7,3,1,29,175,7.0,0,6361.0
21,3,4,12,175,9.0,0,6768.0
6,3,1,8,275,2.0,0,9511.0
6,5,5,90,170,39.0,0,4644.0
3,2,5,87,165,9.0,0,4021.0
6,3,4,19,175,4.0,0,4944.0
7,1,0,87,175,57.0,0,3925.0
15,1,1,30,175,9.0,0,4839.0
2,1,0,24,165,9.0,0,7381.0
20,6,5,14,170,9.0,0,6887.0
9,4,5,15,285,6.0,0,4573.0
6,1,1,30,170,5.0,0,6887.0
7,2,4,18,170,6.0,0,3925.0
21,0,3,78,175,9.0,0,5718.0
6,5,1,10,285,69.0,0,6628.0
6,6,5,14,170,76.0,0,6887.0
11,3,3,59,160,1.0,0,5160.0
11,6,5,63,160,3.0,0,3270.0
16,3,4,26,170,9.0,0,4273.0
5,4,5,43,160,56.0,0,4594.0
9,6,0,75,285,1.0,0,4208.0
7,0,3,43,175,10.0,0,6361.0
1,5,5,27,165,2.0,0,4756.0
6,3,1,22,285,3.0,0,4011.0
15,6,5,21,175,9.0,0,3873.0
7,3,4,40,170,10.0,0,6361.0
3,1,5,12,165,9.0,0,7171.0
5,1,3,74,160,69.0,0,4594.0
8,2,3,51,295,7.0,0,6351.0
14,0,1,34,170,9.0,0,9039.0
7,1,4,13,170,5.0,0,3579.0
22,5,4,42,160,8.0,0,7398.0
2,4,4,2,165,2.0,0,12841.0
7,2,1,49,175,9.0,0,5554.0
7,4,0,27,175,4.0,0,3925.0
6,3,0,65,175,9.0,0,4644.0
6,6,4,43,275,2.0,0,5125.0
2,1,1,72,165,9.0,0,4021.0
7,5,3,61,170,8.0,0,4377.0
6,4,3,77,175,22.0,0,4644.0
8,4,1,40,180,2.0,0,5554.0
2,3,1,8,165,9.0,0,17723.0
5,3,3,45,160,11.0,0,3583.0
7,5,1,87,175,65.0,0,3925.0
6,0,1,55,285,9.0,1,8256.0
7,3,5,46,175,10.0,0,6361.0
22,3,3,52,160,9.0,0,7398.0
0,6,0,19,170,9.0,0,7381.0
4,2,3,58,165,90.0,0,4220.0
12,2,5,80,175,7.0,0,6126.0
20,5,4,42,170,9.0,0,5575.0
18,0,0,63,170,9.0,0,3925.0
6,1,5,54,285,3.0,0,4697.0
12,0,3,50,175,1.0,0,5160.0
6,4,3,84,170,24.0,0,4644.0
0,3,4,26,165,9.0,0,7591.0
5,2,4,67,160,16.0,0,4220.0
9,5,4,84,285,6.0,0,4208.0
6,3,0,16,170,16.0,0,4944.0
19,6,3,34,400,9.0,0,5047.0
4,5,4,7,165,11.0,0,4220.0
7,5,4,14,175,39.0,0,3925.0
10,2,5,10,180,7.0,0,8436.0
14,4,4,72,170,9.0,0,3211.0
5,5,5,62,160,50.0,0,4220.0
6,4,0,13,260,3.0,0,6444.0
7,6,4,85,165,23.0,0,3264.0
9,4,3,42,170,8.0,0,4944.0
7,1,4,48,170,10.0,0,4377.0
8,0,3,64,175,30.0,0,3925.0
1,1,5,75,170,1.0,0,3548.0
6,2,3,44,170,9.0,0,6887.0
9,1,0,73,285,2.0,0,4208.0
6,3,0,9,170,9.0,0,9928.0
22,2,0,1,160,3.0,0,12438.0
9,6,0,54,165,6.0,0,4944.0
7,2,3,44,170,3.0,0,4644.0
12,0,3,71,165,7.0,0,5160.0
6,3,0,72,170,43.0,0,4944.0
7,4,5,43,175,6.0,0,5554.0
6,1,1,9,170,89.0,0,6887.0
6,3,0,9,175,7.0,0,9928.0
0,1,5,75,170,1.0,0,4021.0
9,1,0,59,285,1.0,0,4208.0
12,5,3,89,175,7.0,0,6126.0
6,3,3,80,170,20.0,0,4644.0
6,6,0,54,260,6.0,0,4732.0
6,2,4,4,260,1.0,0,8804.0
7,0,3,15,175,4.0,0,5554.0
18,5,0,88,170,9.0,0,3265.0
8,1,1,58,245,34.0,0,4696.0
22,2,4,88,165,9.0,0,5193.0
14,1,0,73,170,9.0,0,4839.0
1,0,4,31,165,5.0,0,8221.0
20,1,1,72,170,9.0,0,4377.0
18,2,3,23,170,9.0,0,4945.0
12,6,1,88,165,5.0,0,3270.0
0,4,1,47,165,6.0,0,7381.0
16,3,3,31,170,9.0,0,4839.0
8,2,0,15,180,1.0,0,4944.0
17,2,1,63,485,9.0,0,4417.0
11,1,1,58,160,1.0,0,3270.0
8,2,3,9,245,4.0,0,6413.0
12,0,3,15,175,7.0,0,5160.0
6,4,0,6,285,55.0,0,7888.0
7,0,0,42,175,7.0,0,6361.0
6,4,1,61,260,1.0,0,4908.0
6,5,3,40,275,3.0,0,4691.0
7,3,5,53,170,5.0,0,4644.0
16,6,5,70,170,9.0,0,3211.0
14,0,3,57,170,9.0,0,4273.0
12,1,1,44,165,1.0,0,3900.0
21,6,4,64,175,9.0,0,4983.0
12,0,1,6,165,7.0,0,7281.0
10,0,3,85,180,7.0,0,6651.0
22,6,5,56,160,9.0,0,7398.0
9,2,3,16,280,18.0,1,9423.0
19,4,3,28,400,9.0,0,5297.0
22,1,4,48,160,9.0,0,7398.0
17,2,1,28,485,9.0,0,4983.0
9,5,1,45,285,1.0,0,4410.0
6,6,1,88,260,5.0,0,4908.0
9,3,4,54,280,7.0,0,4976.0
11,3,3,10,155,3.0,0,7281.0
9,5,5,41,170,5.0,0,5554.0
6,5,1,17,275,1.0,0,4587.0
13,0,1,41,165,1.0,0,3270.0
13,0,5,72,165,3.0,0,3270.0
7,5,4,56,170,7.0,0,4377.0
21,3,5,60,160,8.0,0,7398.0
12,6,3,6,175,1.0,0,7281.0
19,4,4,37,175,9.0,0,6309.0
10,3,1,43,180,7.0,0,11691.0
20,5,4,84,170,9.0,0,3265.0
6,1,1,44,170,7.0,0,8041.0
22,5,4,56,160,9.0,0,7398.0
0,2,4,18,170,9.0,0,7381.0
18,2,0,29,170,9.0,0,5575.0
10,5,3,12,165,7.0,0,7281.0
6,1,1,44,275,1.0,0,4479.0
12,2,1,63,165,7.0,0,5160.0
8,1,5,82,175,41.0,0,3925.0
1,0,1,41,165,9.0,0,8221.0
1,3,4,40,165,3.0,0,7381.0
1,6,3,76,165,9.0,0,4021.0
7,5,4,77,175,34.0,0,3925.0
19,4,5,1,175,9.0,0,7517.0
0,5,4,14,170,9.0,0,7171.0
5,0,3,57,160,37.0,0,3583.0
6,1,0,17,170,14.0,0,3925.0
1,3,0,86,165,4.0,0,3548.0
6,3,5,18,260,12.0,0,5203.0
21,2,0,43,160,8.0,0,7398.0
11,4,4,72,160,6.0,0,3270.0
21,2,4,39,175,7.0,0,8658.0
8,3,1,71,180,48.0,0,3925.0
3,6,3,48,165,9.0,0,8483.0
22,5,0,81,160,9.0,0,5508.0
6,5,3,75,170,44.0,0,4644.0
7,4,1,19,170,7.0,0,4377.0
8,6,1,11,180,6.0,0,3925.0
12,5,0,4,165,6.0,0,9591.0
9,5,1,52,170,3.0,0,6887.0
6,6,4,1,170,11.0,0,8041.0
7,2,3,23,175,7.0,0,5039.0
6,2,5,17,170,37.0,0,4644.0
5,3,1,85,160,50.0,0,3583.0
15,5,0,25,175,9.0,0,4273.0
6,4,3,56,170,3.0,0,6361.0
3,3,0,79,165,8.0,0,3548.0
12,2,1,49,175,7.0,0,7281.0
1,1,4,20,170,9.0,0,4126.0
12,0,5,58,165,7.0,0,5160.0
6,3,3,59,285,9.0,0,5176.0
9,3,1,1,165,2.0,0,23702.0
7,6,4,36,170,4.0,0,5554.0
9,4,3,70,170,96.0,0,4377.0
1,5,3,26,165,2.0,0,4756.0
6,5,3,33,285,3.0,0,4697.0
10,6,4,50,180,2.0,0,6126.0
18,3,0,23,170,9.0,0,4945.0
19,6,4,22,400,9.0,0,4667.0
18,2,1,77,170,9.0,0,3265.0
6,1,4,83,170,16.0,0,4644.0
6,4,1,82,175,15.0,0,4644.0
1,3,1,29,165,9.0,0,8221.0
10,1,0,66,180,7.0,0,3270.0
3,3,4,26,165,9.0,0,7381.0
17,4,4,23,485,9.0,0,4417.0
12,6,4,64,175,7.0,0,5160.0
12,2,0,43,165,7.0,0,4530.0
9,6,1,67,165,13.0,0,4644.0
14,4,0,48,170,9.0,0,5469.0
6,0,4,52,170,8.0,0,9928.0
3,3,5,60,165,9.0,0,4651.0
9,0,5,9,165,8.0,0,9302.0
22,2,1,84,165,9.0,0,5718.0
17,3,0,79,485,9.0,0,4667.0
6,1,3,74,285,14.0,0,4976.0
12,1,5,26,165,7.0,0,7281.0
7,6,4,22,165,4.0,0,3417.0
9,4,1,68,285,6.0,0,4129.0
19,0,3,85,400,9.0,0,4667.0
7,3,5,32,170,8.0,0,4944.0
14,3,3,38,170,9.0,0,5469.0
15,5,1,38,175,9.0,0,5469.0
14,5,3,40,170,9.0,0,5469.0
3,0,5,30,165,9.0,0,7381.0
8,2,1,0,245,2.0,0,13812.0
1,5,4,7,165,4.0,0,9113.0
17,6,0,54,485,9.0,0,4733.0
12,4,1,19,175,5.0,0,4530.0
21,2,5,87,160,9.0,0,5508.0
7,2,0,8,175,5.0,0,6361.0
9,5,1,31,170,5.0,0,6887.0
3,5,3,82,180,9.0,0,3548.0
21,2,5,66,160,9.0,0,5508.0
12,6,1,18,175,7.0,0,5160.0
18,0,5,2,170,9.0,0,17859.0
21,1,1,37,160,5.0,0,7398.0
20,6,4,22,170,9.0,0,3265.0
11,0,3,22,160,3.0,0,6651.0
2,5,3,68,165,1.0,0,3548.0
19,5,1,66,175,9.0,0,3265.0
2,2,3,72,165,7.0,0,4021.0
2,4,5,22,165,6.0,0,4756.0
6,0,1,34,170,7.0,0,9928.0
12,4,1,54,175,7.0,0,5160.0
8,6,4,92,180,60.0,0,3925.0
12,3,3,66,165,7.0,0,5160.0
22,1,1,86,160,9.0,0,5508.0
20,4,1,54,170,9.0,0,3925.0
0,1,0,45,165,9.0,0,7381.0
10,3,3,38,180,7.0,0,8121.0
13,0,3,22,165,6.0,0,4530.0
11,1,5,47,160,7.0,0,6126.0
8,5,5,20,175,15.0,0,4318.0
15,5,3,68,175,9.0,0,3211.0
15,3,3,80,175,9.0,0,3211.0
1,4,5,22,165,9.0,0,9166.0
4,1,5,89,165,20.0,0,3583.0
19,1,4,55,400,9.0,0,4733.0
22,1,1,44,160,9.0,0,7398.0
9,6,5,70,165,1.0,0,3417.0
17,6,3,13,485,9.0,0,6995.0
9,3,0,51,280,5.0,0,4976.0
7,4,4,2,175,5.0,0,8671.0
9,6,1,74,165,24.0,0,3264.0
13,5,0,67,165,7.0,0,3270.0
7,3,0,44,175,10.0,0,6361.0
7,3,4,89,170,33.0,0,3417.0
6,6,3,90,285,60.0,0,4376.0
7,5,3,68,165,25.0,0,3264.0
10,0,5,51,180,3.0,0,6651.0
0,2,3,23,165,9.0,0,7591.0
3,1,1,51,165,9.0,0,7381.0
9,4,3,0,285,1.0,0,14733.0
14,1,5,19,170,9.0,0,3873.0
22,0,0,14,160,9.0,0,5193.0
3,5,1,87,180,5.0,0,3548.0
6,4,4,2,175,1.0,0,8041.0
6,4,1,82,170,40.0,0,3925.0
7,0,3,22,170,8.0,0,6361.0
12,6,4,57,175,7.0,0,5160.0
8,6,0,68,245,10.0,0,4696.0
18,6,0,5,170,9.0,0,7806.0
4,5,3,75,165,57.0,0,3583.0
6,3,1,8,170,2.0,0,9302.0
12,0,0,77,165,7.0,0,5160.0
12,3,5,32,175,7.0,0,8121.0
21,6,1,18,175,7.0,0,4668.0
10,6,5,49,180,2.0,0,6126.0
11,0,3,36,160,7.0,0,9801.0
22,4,3,77,160,9.0,0,5508.0
12,5,5,55,175,7.0,0,5160.0
13,1,3,11,165,7.0,0,4530.0
0,0,3,43,170,9.0,0,8221.0
6,5,5,13,295,2.0,0,6444.0
5,0,0,35,160,8.0,0,6635.0
9,4,5,85,165,10.0,0,3264.0
6,5,4,7,170,77.0,0,8567.0
7,6,3,62,170,105.0,0,3925.0
10,5,3,54,180,7.0,0,5160.0
12,0,5,37,165,7.0,0,8121.0
10,0,5,30,180,7.0,0,8646.0
6,4,3,70,170,18.0,0,3925.0
12,6,5,28,165,7.0,0,4530.0
0,0,0,56,170,9.0,0,5596.0
13,6,4,8,165,7.0,0,4530.0
3,4,3,14,165,9.0,0,7171.0
22,3,4,68,160,9.0,0,4983.0
7,3,1,64,175,15.0,0,3925.0
2,0,4,73,165,9.0,0,4021.0
12,6,4,15,175,1.0,0,3480.0
8,3,5,74,180,47.0,0,3925.0
8,2,0,29,175,4.0,0,6887.0
15,6,0,82,175,9.0,0,3211.0
12,0,0,56,165,7.0,0,5160.0
6,6,5,42,170,9.0,0,6887.0
18,4,1,12,170,9.0,0,5995.0
9,2,1,0,165,6.0,0,28000.0
0,6,3,90,170,9.0,0,4021.0
6,0,3,36,170,7.0,0,9928.0
18,3,0,44,170,9.0,0,4945.0
5,0,3,50,160,40.0,0,4594.0
22,5,3,26,160,5.0,0,4668.0
6,6,0,54,285,37.0,0,4011.0
9,0,5,72,165,25.0,0,4644.0
3,5,4,49,180,9.0,0,8483.0
10,1,4,76,180,5.0,0,3270.0
3,2,0,22,165,7.0,0,7381.0
22,0,5,58,165,9.0,0,7398.0
8,2,5,80,295,6.0,0,4278.0
0,5,5,41,170,9.0,0,8221.0
21,1,3,74,175,9.0,0,5508.0
14,6,4,29,170,9.0,0,3873.0
6,3,1,78,170,12.0,0,3925.0
22,5,1,24,160,9.0,0,4668.0
6,5,1,87,170,39.0,0,4644.0
7,4,1,54,175,3.0,0,6361.0
7,1,5,40,175,2.0,0,5947.0
9,4,0,69,170,105.0,0,4377.0
6,0,0,21,175,16.0,0,8041.0
7,1,5,61,175,6.0,0,5554.0
8,3,5,32,245,1.0,0,6413.0
7,2,3,30,170,9.0,0,4944.0
0,6,4,1,165,9.0,0,8326.0
8,2,3,2,170,3.0,0,9928.0
18,4,4,2,170,9.0,0,8041.0
21,2,5,87,175,9.0,0,5508.0
6,1,1,9,275,6.0,0,7149.0
9,0,5,2,165,3.0,0,7517.0
6,0,3,22,285,2.0,0,4697.0
2,6,1,25,165,7.0,0,4756.0
8,1,1,72,175,37.0,0,3925.0
7,4,5,71,175,31.0,0,3925.0
16,4,0,34,170,9.0,0,6205.0
6,3,3,3,260,2.0,0,11695.0
7,0,1,13,170,23.0,0,4944.0
5,3,0,37,160,11.0,0,6635.0
9,3,5,25,165,16.0,0,4377.0
15,3,3,45,175,9.0,0,5469.0
6,2,0,85,170,28.0,0,4644.0
7,0,5,79,175,28.0,0,3925.0
11,3,1,43,160,7.0,0,7281.0
5,1,3,18,160,43.0,0,3583.0
5,1,5,82,160,15.0,0,4220.0
21,5,4,84,175,9.0,0,4983.0
10,3,3,31,180,7.0,0,8121.0
7,2,3,37,165,5.0,0,8671.0
9,3,0,79,170,48.0,0,3579.0
9,6,4,57,280,9.0,0,4011.0
10,0,0,21,180,7.0,0,7806.0
5,0,1,34,160,10.0,0,6635.0
6,1,3,39,170,7.0,0,9302.0
20,6,5,7,170,9.0,0,4639.0
17,2,3,2,485,9.0,0,8513.0
7,2,1,35,170,1.0,0,7517.0
9,1,5,40,165,4.0,0,5554.0
7,1,3,11,175,36.0,0,3925.0
22,0,5,86,160,9.0,0,5508.0
6,1,3,74,170,41.0,0,4644.0
7,1,5,54,165,10.0,0,4644.0
12,4,1,68,175,7.0,0,5160.0
12,1,1,51,165,7.0,0,7281.0
2,2,1,70,165,7.0,0,4021.0
16,1,5,75,170,9.0,0,4273.0
0,0,1,69,170,2.0,0,4651.0
7,5,4,14,170,1.0,0,3417.0
20,5,3,82,170,9.0,0,3265.0
10,3,3,59,180,7.0,0,5160.0
9,1,5,61,280,2.0,0,4376.0
7,1,5,26,170,77.0,0,4377.0
22,5,3,54,160,9.0,0,7398.0
16,2,0,85,170,9.0,0,3211.0
21,3,5,32,160,4.0,0,5403.0
8,6,4,1,175,3.0,0,8671.0
8,6,3,90,175,29.0,0,3925.0
15,5,0,67,175,9.0,0,3211.0
7,1,5,12,170,11.0,0,5554.0
10,2,3,30,180,7.0,0,8121.0
12,5,0,81,165,3.0,0,3270.0
1,3,0,51,165,8.0,0,7381.0
6,3,5,32,175,6.0,0,6887.0
8,4,3,28,175,21.0,0,4644.0
17,2,3,58,485,9.0,0,4417.0
9,2,0,43,170,10.0,0,4944.0
2,4,1,75,165,5.0,0,3548.0
9,3,0,79,165,24.0,0,3264.0
17,0,5,2,485,9.0,0,8513.0
2,0,4,66,165,4.0,0,4021.0
18,2,3,65,170,9.0,0,3265.0
7,4,3,35,175,10.0,0,8041.0
6,6,1,39,260,8.0,0,7602.0
6,3,3,38,285,3.0,0,6070.0
10,3,4,89,180,2.0,0,3270.0
19,6,1,39,400,9.0,0,6991.0
15,4,0,62,175,9.0,0,3873.0
7,2,0,8,170,4.0,0,5554.0
6,0,0,70,175,2.0,0,4644.0
13,2,3,37,165,7.0,0,9276.0
21,1,4,76,175,9.0,0,4983.0
2,0,0,84,165,9.0,0,4021.0
6,1,3,74,260,6.0,0,4732.0
21,2,0,22,160,9.0,0,5403.0
9,6,3,34,170,2.0,0,4944.0
8,3,4,33,175,6.0,0,5554.0
6,5,1,24,175,3.0,0,4644.0
6,1,5,75,275,30.0,0,5455.0
1,3,3,87,165,4.0,0,3548.0
2,6,1,60,165,9.0,0,4021.0
8,5,1,10,180,3.0,0,3925.0
6,4,4,16,170,11.0,0,3925.0
21,5,5,20,160,8.0,0,4668.0
11,5,4,0,155,4.0,0,9591.0
6,4,1,68,170,18.0,0,3925.0
22,2,3,65,160,9.0,0,5718.0
12,2,0,15,175,7.0,0,7281.0
4,2,4,67,165,4.0,0,3784.0
8,0,4,45,245,25.0,0,4696.0
6,2,4,67,170,39.0,0,4644.0
7,3,0,44,170,10.0,0,4944.0
8,5,5,41,180,6.0,0,6887.0
6,5,0,60,285,5.0,0,4976.0
9,6,5,63,165,78.0,0,4644.0
20,1,5,47,170,9.0,0,4377.0
2,2,5,80,165,9.0,0,4021.0
12,1,5,82,175,7.0,0,5160.0
8,6,3,34,175,1.0,0,5554.0
21,2,5,59,160,9.0,0,7398.0
0,4,4,23,165,9.0,0,7381.0
7,1,3,25,165,3.0,0,3925.0
6,5,1,73,175,26.0,0,4644.0
7,3,1,50,170,4.0,0,4644.0
6,4,4,2,275,2.0,0,9564.0
5,1,5,61,160,32.0,0,4220.0
6,0,3,22,170,25.0,0,7280.0
19,6,5,0,175,9.0,0,7517.0
9,2,5,73,285,1.0,0,4863.0
5,4,3,0,160,2.0,0,10220.0
1,5,0,88,165,4.0,0,3548.0
6,4,1,19,170,2.0,0,4644.0
7,5,4,84,175,37.0,0,3925.0
19,6,5,35,175,9.0,0,4945.0
12,5,2,2,165,5.0,0,19162.0
22,4,1,68,165,9.0,0,5508.0
1,2,4,39,165,7.0,0,8221.0
1,5,1,3,165,6.0,0,10741.0
6,1,5,75,175,36.0,0,4644.0
12,0,4,80,165,7.0,0,5160.0
7,4,0,41,175,7.0,0,5554.0
9,0,1,48,280,7.0,0,4011.0
15,4,4,79,175,9.0,0,3211.0
6,1,1,51,170,8.0,0,8041.0
9,3,0,44,280,5.0,0,4011.0
5,6,5,70,160,9.0,0,4220.0
2,6,3,48,165,9.0,0,9166.0
22,2,0,36,160,7.0,0,11178.0
8,2,5,45,245,34.0,0,4696.0
8,6,3,34,180,4.0,0,5554.0
9,0,1,13,165,22.0,0,4644.0
4,3,5,46,165,14.0,0,3583.0
6,0,0,70,275,12.0,0,6334.0
19,6,0,75,400,9.0,0,4417.0
12,1,3,39,175,7.0,0,7281.0
6,2,4,39,170,9.0,0,9928.0
8,6,3,62,245,5.0,0,6939.0
11,1,0,87,160,3.0,0,3270.0
22,1,4,83,160,9.0,0,4983.0
6,6,0,75,260,5.0,0,4208.0
16,3,1,71,170,9.0,0,4273.0
1,2,3,23,165,9.0,0,7381.0
9,6,5,35,165,8.0,0,8041.0
9,5,0,18,285,10.0,0,3629.0
11,3,1,36,160,7.0,0,8121.0
6,3,5,18,170,71.0,0,7280.0
9,5,3,82,165,39.0,0,3264.0
18,5,4,84,170,9.0,0,3265.0
21,3,5,46,160,5.0,0,7398.0
9,0,3,57,170,8.0,0,4377.0
12,5,0,67,175,7.0,0,6126.0
4,6,1,32,165,1.0,0,4594.0
10,5,1,45,180,7.0,0,8436.0
8,3,3,31,175,6.0,0,5554.0
0,2,0,78,170,2.0,0,4021.0
6,4,5,78,175,22.0,0,4644.0
9,1,3,74,285,2.0,0,4208.0
10,5,4,14,165,7.0,0,7281.0
13,3,0,30,165,7.0,0,8121.0
12,3,3,31,175,7.0,0,8121.0
21,5,1,31,175,9.0,0,5403.0
6,4,4,65,285,31.0,0,4011.0
10,4,4,72,180,7.0,0,3270.0
4,2,3,16,165,76.0,0,3583.0
6,3,4,61,175,7.0,0,6887.0
2,4,4,58,165,2.0,0,4651.0
19,0,5,16,175,9.0,0,4377.0
9,0,0,56,170,5.0,0,4377.0
9,4,4,51,165,10.0,0,8041.0
12,2,0,8,175,7.0,0,9591.0
9,6,1,32,165,7.0,0,4944.0
12,6,3,62,175,7.0,0,5160.0
13,3,5,53,165,7.0,0,5160.0
5,0,3,8,160,2.0,0,5010.0
3,1,5,54,165,9.0,0,7381.0
12,0,4,31,175,7.0,0,8121.0
13,1,1,37,165,3.0,0,5160.0
22,6,1,81,165,9.0,0,5508.0
12,1,3,11,165,7.0,0,6126.0
12,6,5,42,175,7.0,0,6126.0
11,0,4,66,160,7.0,0,6651.0
6,6,0,12,275,12.0,0,7253.0
17,4,4,79,485,9.0,0,4417.0
13,6,0,61,165,7.0,0,5160.0
6,4,0,34,170,7.0,0,8041.0
6,4,5,29,260,4.0,0,6396.0
15,4,4,30,175,9.0,0,4839.0
18,2,3,2,170,9.0,0,9669.0
7,5,5,62,175,3.0,0,5554.0
7,1,1,51,175,3.0,0,5554.0
6,4,5,36,170,5.0,0,12080.0
4,1,3,4,165,8.0,0,6069.0
19,6,4,36,400,9.0,0,5047.0
7,0,3,1,170,2.0,0,21776.0
3,5,5,62,180,9.0,0,4651.0
9,6,4,64,165,11.0,0,3579.0
0,5,4,70,170,9.0,0,4021.0
7,0,1,76,170,86.0,0,4377.0
9,6,5,0,285,4.0,0,8808.0
9,2,1,49,285,1.0,0,5040.0
12,2,0,43,175,7.0,0,7281.0
7,4,1,61,170,102.0,0,3925.0
6,0,1,48,170,2.0,0,7280.0
17,6,4,43,485,9.0,0,5363.0
22,6,5,14,160,9.0,0,5193.0
7,0,1,34,170,9.0,0,9302.0
12,5,3,47,175,7.0,0,6126.0
4,0,4,24,165,50.0,0,5180.0
7,0,4,80,170,57.0,0,3925.0
3,2,1,84,165,9.0,0,4021.0
12,3,4,54,175,7.0,0,6126.0
20,6,4,50,170,9.0,0,5575.0
6,5,4,28,285,1.0,0,4697.0
19,5,0,67,400,9.0,0,4417.0
9,2,5,80,285,2.0,0,3788.0
9,1,4,62,285,1.0,0,4549.0
10,2,4,67,180,5.0,0,3270.0
20,5,0,74,170,9.0,0,3265.0
20,3,0,65,170,9.0,0,3265.0
7,2,3,9,170,4.0,0,6361.0
10,3,0,72,180,7.0,0,5160.0
21,3,5,18,175,9.0,0,4668.0
7,6,1,60,170,26.0,0,3417.0
21,6,4,8,160,9.0,0,6768.0
4,6,4,50,165,13.0,0,3784.0
7,2,5,45,170,3.0,0,4644.0
13,4,3,42,165,1.0,0,3900.0
1,6,5,63,165,7.0,0,4021.0
20,1,1,2,170,9.0,0,17859.0
13,4,5,36,165,7.0,0,8121.0
10,0,5,16,180,6.0,0,6651.0
4,2,3,9,165,1.0,0,4220.0
7,3,4,33,165,8.0,0,4944.0
12,6,5,91,165,5.0,0,3270.0
7,4,3,35,175,4.0,0,8041.0
9,5,1,38,165,4.0,0,5554.0
9,6,1,60,165,76.0,0,4644.0
15,0,3,15,175,9.0,0,4273.0
13,2,5,66,165,7.0,0,5160.0
18,1,4,6,170,9.0,0,5259.0
22,3,5,67,160,4.0,0,5508.0
21,2,1,70,175,9.0,0,5508.0
22,5,5,6,160,9.0,0,8448.0
8,5,0,53,245,42.0,0,4696.0
21,4,4,2,175,9.0,0,8658.0
19,2,4,81,400,9.0,0,4417.0
10,1,5,54,180,7.0,0,6126.0
8,0,4,10,180,1.0,0,5947.0
6,4,5,50,170,10.0,0,6887.0
8,3,0,44,175,1.0,0,5554.0
6,5,3,54,165,3.0,0,6887.0
7,1,3,67,170,31.0,0,3264.0
5,1,0,45,160,16.0,0,3583.0
