Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
BLR,BOM,2018-11-18T14:05:00Z,14:05,15:45,16600,13500,2578,Jet Airways,7,5h 5m,Economy,444,9W,9W_444_9W_353_,FALSE,13-11-2018
BLR,BOM,2018-11-18T05:45:00Z,5:45,7:25,16600,13500,2578,Jet Airways,4,5h 40m,Economy,410,9W,9W_410_9W_839_,TRUE,13-11-2018
BLR,BOM,2018-11-18T05:45:00Z,5:45,7:25,16600,13500,2578,Jet Airways,4,6h 40m,Economy,410,9W,9W_410_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-18T11:40:00Z,11:40,13:35,16600,13500,2578,Jet Airways,7,6h 45m,Economy,450,9W,9W_450_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-18T05:45:00Z,5:45,7:25,16600,13500,2578,Jet Airways,4,7h 30m,Economy,410,9W,9W_410_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-18T11:40:00Z,11:40,13:35,16600,13500,2578,Jet Airways,7,7h 30m,Economy,450,9W,9W_450_9W_353_,TRUE,13-11-2018
BLR,MAA,2018-11-18T17:00:00Z,17:00,18:20,17125,14000,2603,Jet Airways,7,5h 15m,Economy,873,9W,9W_873_9W_831_,FALSE,13-11-2018
BLR,MAA,2018-11-18T09:00:00Z,9:00,10:05,17125,14000,2603,Jet Airways,7,5h 25m,Economy,871,9W,9W_871_9W_740_,TRUE,13-11-2018
BLR,PNQ,2018-11-18T05:35:00Z,5:35,7:10,19120,15900,2698,Jet Airways,7,4h 20m,Economy,922,9W,9W_922_9W_371_,TRUE,13-11-2018
BLR,BOM,2018-11-18T14:05:00Z,14:05,15:45,20905,17600,2783,Jet Airways,7,6h 5m,Economy,444,9W,9W_444_9W_311_,TRUE,13-11-2018
BLR,BOM,2018-11-18T18:40:00Z,18:40,20:30,20905,17600,2783,Jet Airways,7,6h 5m,Economy,448,9W,9W_448_9W_310_,TRUE,13-11-2018
BLR,BOM,2018-11-18T14:05:00Z,14:05,15:45,20905,17600,2783,Jet Airways,7,7h 15m,Economy,444,9W,9W_444_9W_309_,TRUE,13-11-2018
BLR,AMD,2018-11-18T17:30:00Z,17:30,19:35,21590,19930,1288,Vistara,4,4h 25m,Economy,925,UK,UK_925_UK_966_,TRUE,13-11-2018
BLR,BOM,2018-11-18T16:55:00Z,16:55,18:55,26680,23100,3058,Jet Airways,7,6h 5m,Economy,416,9W,9W_416_9W_361_,TRUE,13-11-2018
BLR,DEL,2018-11-18T13:20:00Z,13:20,16:10,28486,26800,1414,Air India,5,2h 50m,Economy,501,AI,AI_501_,TRUE,13-11-2018
BLR,PNQ,2018-11-18T21:40:00Z,21:40,23:10,29648,25927,3199,Jet Airways,7,4h 20m,Economy,774,9W,9W_774_9W_604_,TRUE,13-11-2018
BLR,DEL,2018-11-19T23:25:00Z,23:25,2:10,4220,3586,481,AirAsia,1,2h 45m,Economy,722,I5,I5_722_,FALSE,13-11-2018
BLR,DEL,2018-11-19T22:20:00Z,22:20,1:10,4377,3460,646,IndiGo,1,2h 50m,Economy,2289,6E,6E_2289_,FALSE,13-11-2018
BLR,DEL,2018-11-19T21:20:00Z,21:20,0:15,4644,3715,658,IndiGo,2,2h 55m,Economy,2305,6E,6E_2305_,FALSE,13-11-2018
BLR,DEL,2018-11-19T21:05:00Z,21:05,23:55,4756,4200,284,Air India,8,2h 50m,Economy,87,AI,AI_87_,FALSE,13-11-2018
BLR,DEL,2018-11-19T04:00:00Z,4:00,6:50,4944,4001,672,IndiGo,3,2h 50m,Economy,2475,6E,6E_2475_,FALSE,13-11-2018
BLR,DEL,2018-11-19T23:30:00Z,23:30,2:20,4944,4001,672,IndiGo,9,2h 50m,Economy,2484,6E,6E_2484_,FALSE,13-11-2018
BLR,DEL,2018-11-19T20:00:00Z,20:00,22:55,4944,4001,672,IndiGo,3,2h 55m,Economy,2716,6E,6E_2716_,FALSE,13-11-2018
BLR,DEL,2018-11-19T02:00:00Z,2:00,4:45,5160,3330,1433,Jet Airways,7,2h 45m,Economy,814,9W,9W_814_,FALSE,13-11-2018
BLR,DEL,2018-11-19T05:45:00Z,5:45,8:35,5259,4600,338,Spicejet,9,2h 50m,Economy,136,SG,SG_136_,FALSE,13-11-2018
BLR,DEL,2018-11-19T20:30:00Z,20:30,23:20,5259,4600,338,Spicejet,9,2h 50m,Economy,198,SG,SG_198_,FALSE,13-11-2018
BLR,DEL,2018-11-19T01:30:00Z,1:30,4:15,5554,4581,702,IndiGo,6,2h 45m,Economy,2135,6E,6E_2135_,FALSE,13-11-2018
BLR,DEL,2018-11-19T00:40:00Z,0:40,3:25,5947,4956,720,IndiGo,5,2h 45m,Economy,2625,6E,6E_2625_,FALSE,13-11-2018
BLR,DEL,2018-11-19T04:55:00Z,4:55,7:35,6069,5347,569,AirAsia,9,2h 40m,Economy,2878,I5,I5_2878_,FALSE,13-11-2018
BLR,DEL,2018-11-19T19:55:00Z,19:55,22:30,6126,4250,1479,Jet Airways,7,2h 35m,Economy,812,9W,9W_812_,FALSE,13-11-2018
BLR,DEL,2018-11-19T06:00:00Z,6:00,8:45,6361,5350,740,IndiGo,5,2h 45m,Economy,2132,6E,6E_2132_,FALSE,13-11-2018
BLR,DEL,2018-11-19T08:30:00Z,8:30,11:30,6887,5850,766,IndiGo,5,3h 0m,Economy,2367,6E,6E_2367_,FALSE,13-11-2018
BLR,DEL,2018-11-19T07:10:00Z,7:10,9:55,7281,5350,1534,Jet Airways,7,2h 45m,Economy,836,9W,9W_836_,FALSE,13-11-2018
BLR,DEL,2018-11-19T08:20:00Z,8:20,11:15,7281,5350,1534,Jet Airways,7,2h 55m,Economy,824,9W,9W_824_,FALSE,13-11-2018
BLR,DEL,2018-11-19T16:50:00Z,16:50,21:35,7888,6755,862,IndiGo,53,4h 45m,Economy,427_ 202,6E,6E_427_ 202_,FALSE,13-11-2018
BLR,DEL,2018-11-19T13:00:00Z,13:00,15:50,8041,6950,820,IndiGo,49,2h 50m,Economy,2246,6E,6E_2246_,FALSE,13-11-2018
BLR,DEL,2018-11-19T18:55:00Z,18:55,21:45,8041,6950,820,IndiGo,75,2h 50m,Economy,2808,6E,6E_2808_,FALSE,13-11-2018
BLR,DEL,2018-11-19T09:35:00Z,9:35,12:30,8041,7250,470,Spicejet,9,2h 55m,Economy,192,SG,SG_192_,FALSE,13-11-2018
BLR,DEL,2018-11-19T10:05:00Z,10:05,13:00,8041,6950,820,IndiGo,59,2h 55m,Economy,2943,6E,6E_2943_,FALSE,13-11-2018
BLR,DEL,2018-11-19T18:25:00Z,18:25,21:20,8041,6950,820,IndiGo,64,2h 55m,Economy,2783,6E,6E_2783_,FALSE,13-11-2018
BLR,DEL,2018-11-19T15:35:00Z,15:35,23:40,8303,6790,448,Spicejet,9,8h 5m,Economy,568_ 126,SG,SG_568_ 126_,FALSE,13-11-2018
BLR,DEL,2018-11-19T10:00:00Z,10:00,12:45,8326,7600,454,Air India,9,2h 45m,Economy,505,AI,AI_505_,FALSE,13-11-2018
BLR,DEL,2018-11-19T17:00:00Z,17:00,19:45,8326,7600,454,Air India,9,2h 45m,Economy,503,AI,AI_503_,FALSE,13-11-2018
BLR,DEL,2018-11-19T13:20:00Z,13:20,16:10,8326,7600,454,Air India,9,2h 50m,Economy,501,AI,AI_501_,FALSE,13-11-2018
BLR,DEL,2018-11-19T11:10:00Z,11:10,14:05,8436,6450,1589,Jet Airways,7,2h 55m,Economy,820,9W,9W_820_,FALSE,13-11-2018
BLR,DEL,2018-11-19T17:45:00Z,17:45,20:45,8436,6450,1589,Jet Airways,4,3h 0m,Economy,816,9W,9W_816_,FALSE,13-11-2018
BLR,DEL,2018-11-19T18:55:00Z,18:55,21:55,8436,6450,1589,Jet Airways,4,3h 0m,Economy,833,9W,9W_833_,FALSE,13-11-2018
BLR,DEL,2018-11-19T07:00:00Z,7:00,9:40,8448,7600,526,Vistara,9,2h 40m,Economy,810,UK,UK_810_,FALSE,13-11-2018
BLR,DEL,2018-11-19T11:30:00Z,11:30,14:10,8448,7600,526,Vistara,9,2h 40m,Economy,816,UK,UK_816_,FALSE,13-11-2018
BLR,DEL,2018-11-19T19:40:00Z,19:40,22:20,8448,7600,526,Vistara,9,2h 40m,Economy,818,UK,UK_818_,FALSE,13-11-2018
BLR,DEL,2018-11-19T09:50:00Z,9:50,12:35,8448,7600,526,Vistara,9,2h 45m,Economy,812,UK,UK_812_,FALSE,13-11-2018
BLR,DEL,2018-11-19T21:10:00Z,21:10,0:05,8448,7600,526,Vistara,9,2h 55m,Economy,814,UK,UK_814_,FALSE,13-11-2018
BLR,DEL,2018-11-19T11:20:00Z,11:20,15:25,8723,7550,902,IndiGo,5,4h 5m,Economy,2065,6E,6E_2065_,FALSE,13-11-2018
BLR,DEL,2018-11-19T16:15:00Z,16:15,20:35,8795,7418,1106,IndiGo,2,4h 20m,Economy,466_ 595,6E,6E_466_ 595_,FALSE,13-11-2018
BLR,DEL,2018-11-19T05:15:00Z,5:15,10:00,8795,7418,1106,IndiGo,1,4h 45m,Economy,602_ 846,6E,6E_602_ 846_,FALSE,13-11-2018
BLR,DEL,2018-11-19T18:30:00Z,18:30,23:05,8933,7550,1112,IndiGo,23,4h 35m,Economy,847_ 447,6E,6E_847_ 447_,FALSE,13-11-2018
BLR,DEL,2018-11-19T18:30:00Z,18:30,23:05,9564,8151,1142,IndiGo,4,4h 35m,Economy,847_ 633,6E,6E_847_ 633_,TRUE,13-11-2018
BLR,DEL,2018-11-19T08:45:00Z,8:45,15:25,9641,8064,512,Spicejet,9,6h 40m,Economy,1063_ 124,SG,SG_1063_ 124_,FALSE,13-11-2018
BLR,HYD,2018-11-19T08:15:00Z,8:15,9:15,10000,8900,592,Air India,9,4h 0m,Economy,516,AI,AI_516_AI_543_,FALSE,13-11-2018
BLR,IDR,2018-11-19T12:40:00Z,12:40,14:30,10405,7600,2283,Jet Airways,7,10h 15m,Economy,803,9W,9W_803_9W_794_,FALSE,13-11-2018
BLR,IDR,2018-11-19T12:40:00Z,12:40,14:30,10405,7600,2283,Jet Airways,7,18h 35m,Economy,803,9W,9W_803_9W_792_,TRUE,13-11-2018
BLR,HYD,2018-11-19T08:15:00Z,8:15,9:15,10508,8900,592,Air India,9,10h 15m,Economy,516,AI,AI_516_AI_541_,TRUE,13-11-2018
BLR,HYD,2018-11-19T08:15:00Z,8:15,9:15,10508,8900,592,Air India,9,14h 55m,Economy,516,AI,AI_516_AI_127_,TRUE,13-11-2018
BLR,AMD,2018-11-19T17:30:00Z,17:30,19:35,10586,9450,764,Vistara,9,16h 55m,Economy,925,UK,UK_925_UK_946_,FALSE,13-11-2018
BLR,BBI,2018-11-19T09:30:00Z,9:30,11:15,11182,10250,660,Air India,1,6h 50m,Economy,738,AI,AI_738_AI_76_,FALSE,13-11-2018
BLR,BBI,2018-11-19T09:30:00Z,9:30,11:15,11182,10250,660,Air India,1,14h 15m,Economy,738,AI,AI_738_AI_474_,TRUE,13-11-2018
BLR,HYD,2018-11-19T17:00:00Z,17:00,18:05,11313,10150,655,Air India,9,6h 10m,Economy,977,AI,AI_977_AI_127_,FALSE,13-11-2018
BLR,AMD,2018-11-19T17:30:00Z,17:30,19:35,11478,10300,806,Vistara,9,19h 5m,Economy,925,UK,UK_925_UK_976_,TRUE,13-11-2018
BLR,HYD,2018-11-19T08:15:00Z,8:15,9:15,11663,10000,647,Air India,9,13h 10m,Economy,516,AI,AI_516_AI_840_,TRUE,13-11-2018
BLR,COK,2018-11-19T06:55:00Z,6:55,8:15,11922,10800,614,Air India,9,6h 25m,Economy,9505,AI,AI_9505_AI_511_,TRUE,13-11-2018
BLR,COK,2018-11-19T06:55:00Z,6:55,8:15,11922,10800,614,Air India,9,16h 25m,Economy,9505,AI,AI_9505_AI_47_,TRUE,13-11-2018
BLR,AMD,2018-11-19T17:30:00Z,17:30,19:35,12108,10900,836,Vistara,9,4h 25m,Economy,925,UK,UK_925_UK_966_,FALSE,13-11-2018
BLR,GAU,2018-11-19T13:50:00Z,13:50,16:55,12211,11300,639,Air India,9,8h 20m,Economy,727,AI,AI_727_AI_892_,TRUE,13-11-2018
BLR,CCU,2018-11-19T05:50:00Z,5:50,8:20,12337,11350,715,Air India,9,6h 30m,Economy,776,AI,AI_776_AI_21_,FALSE,13-11-2018
BLR,CCU,2018-11-19T05:50:00Z,5:50,8:20,12337,11350,715,Air India,9,16h 55m,Economy,776,AI,AI_776_AI_23_,TRUE,13-11-2018
BLR,AMD,2018-11-19T06:40:00Z,6:40,8:40,12402,11180,850,Vistara,9,27h 45m,Economy,923,UK,UK_923_UK_946_,TRUE,13-11-2018
BLR,MAA,2018-11-19T20:35:00Z,20:35,21:45,12505,9600,2383,Jet Airways,7,17h 50m,Economy,867,9W,9W_867_9W_740_,TRUE,13-11-2018
BLR,VGA,2018-11-19T10:30:00Z,10:30,11:45,12788,11850,666,Air India,1,10h 55m,Economy,9540,AI,AI_9540_AI_840_,TRUE,13-11-2018
BLR,BOM,2018-11-19T22:50:00Z,22:50,0:45,12925,10000,2403,Jet Airways,7,10h 40m,Economy,393,9W,9W_393_9W_346_,TRUE,13-11-2018
BLR,BOM,2018-11-19T22:50:00Z,22:50,0:45,12925,10000,2403,Jet Airways,7,11h 35m,Economy,393,9W,9W_393_9W_333_,TRUE,13-11-2018
BLR,BOM,2018-11-19T22:50:00Z,22:50,0:45,12925,10000,2403,Jet Airways,7,11h 55m,Economy,393,9W,9W_393_9W_355_,TRUE,13-11-2018
BLR,BOM,2018-11-19T22:50:00Z,22:50,0:45,12925,10000,2403,Jet Airways,7,12h 35m,Economy,393,9W,9W_393_9W_839_,TRUE,13-11-2018
BLR,BOM,2018-11-19T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,12h 40m,Economy,410,9W,9W_410_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-19T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,13h 25m,Economy,410,9W,9W_410_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-19T22:50:00Z,22:50,0:45,12925,10000,2403,Jet Airways,7,13h 35m,Economy,393,9W,9W_393_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-19T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,14h 25m,Economy,410,9W,9W_410_9W_311_,TRUE,13-11-2018
BLR,BOM,2018-11-19T22:50:00Z,22:50,0:45,12925,10000,2403,Jet Airways,7,14h 25m,Economy,393,9W,9W_393_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-19T22:50:00Z,22:50,0:45,12925,10000,2403,Jet Airways,7,16h 25m,Economy,393,9W,9W_393_9W_351_,TRUE,13-11-2018
BLR,VTZ,2018-11-19T10:30:00Z,10:30,13:20,12998,12050,676,Air India,1,7h 15m,Economy,9540,AI,AI_9540_AI_488_,TRUE,13-11-2018
BLR,CCU,2018-11-19T11:05:00Z,11:05,13:30,13019,12000,747,Air India,9,11h 40m,Economy,772,AI,AI_772_AI_23_,TRUE,13-11-2018
BLR,MAA,2018-11-19T11:50:00Z,11:50,12:35,13387,12350,765,Air India,9,8h 0m,Economy,564,AI,AI_564_AI_539_,TRUE,13-11-2018
BLR,BOM,2018-11-19T22:50:00Z,22:50,0:45,13660,10700,2438,Jet Airways,7,10h 0m,Economy,393,9W,9W_393_9W_301_,TRUE,13-11-2018
BLR,GAU,2018-11-19T10:00:00Z,10:00,13:00,13781,10215,3044,Jet Airways,7,11h 15m,Economy,659,9W,9W_659_9W_722_,TRUE,13-11-2018
BLR,BOM,2018-11-19T17:25:00Z,17:25,19:00,13807,12750,785,Air India,2,5h 50m,Economy,608,AI,AI_608_AI_101_,TRUE,13-11-2018
BLR,AMD,2018-11-19T06:40:00Z,6:40,8:40,13925,12630,923,Vistara,9,5h 55m,Economy,923,UK,UK_923_UK_976_,TRUE,13-11-2018
BLR,AMD,2018-11-19T06:40:00Z,6:40,8:40,13925,12630,923,Vistara,9,15h 15m,Economy,923,UK,UK_923_UK_966_,TRUE,13-11-2018
BLR,BOM,2018-11-19T08:50:00Z,8:50,10:30,14017,12950,795,Air India,9,9h 25m,Economy,604,AI,AI_604_AI_687_,TRUE,13-11-2018
BLR,BOM,2018-11-19T08:50:00Z,8:50,10:30,14017,12950,795,Air India,9,10h 20m,Economy,604,AI,AI_604_AI_144_,TRUE,13-11-2018
BLR,BOM,2018-11-19T08:50:00Z,8:50,10:30,14017,12950,795,Air India,9,12h 25m,Economy,604,AI,AI_604_AI_888_,TRUE,13-11-2018
BLR,BOM,2018-11-19T08:50:00Z,8:50,10:30,14017,12950,795,Air India,9,13h 15m,Economy,604,AI,AI_604_AI_314_,TRUE,13-11-2018
BLR,BOM,2018-11-19T08:50:00Z,8:50,10:30,14017,12950,795,Air India,9,14h 25m,Economy,604,AI,AI_604_AI_101_,TRUE,13-11-2018
BLR,MAA,2018-11-19T11:50:00Z,11:50,12:35,14174,13100,802,Air India,9,12h 5m,Economy,564,AI,AI_564_AI_43_,TRUE,13-11-2018
BLR,BOM,2018-11-19T06:45:00Z,6:45,8:25,14279,13200,807,Air India,5,5h 30m,Economy,640,AI,AI_640_AI_809_,TRUE,13-11-2018
BLR,BBI,2018-11-19T05:50:00Z,5:50,10:20,14279,13200,807,Air India,1,10h 30m,Economy,776,AI,AI_776_AI_76_,FALSE,13-11-2018
BLR,BOM,2018-11-19T06:45:00Z,6:45,8:25,14279,13200,807,Air India,5,11h 30m,Economy,640,AI,AI_640_AI_687_,TRUE,13-11-2018
BLR,BOM,2018-11-19T06:45:00Z,6:45,8:25,14279,13200,807,Air India,5,12h 25m,Economy,640,AI,AI_640_AI_144_,TRUE,13-11-2018
BLR,BOM,2018-11-19T06:45:00Z,6:45,8:25,14279,13200,807,Air India,5,14h 30m,Economy,640,AI,AI_640_AI_888_,TRUE,13-11-2018
BLR,MAA,2018-11-19T17:00:00Z,17:00,18:20,14395,11400,2473,Jet Airways,7,5h 15m,Economy,873,9W,9W_873_9W_831_,FALSE,13-11-2018
BLR,BOM,2018-11-19T14:05:00Z,14:05,15:45,14500,11500,2478,Jet Airways,7,5h 5m,Economy,444,9W,9W_444_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-19T08:00:00Z,8:00,9:50,14500,11500,2478,Jet Airways,7,5h 15m,Economy,482,9W,9W_482_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-19T14:05:00Z,14:05,15:45,14500,11500,2478,Jet Airways,7,6h 5m,Economy,444,9W,9W_444_9W_311_,TRUE,13-11-2018
BLR,BOM,2018-11-19T16:55:00Z,16:55,18:50,14500,11500,2478,Jet Airways,7,6h 5m,Economy,416,9W,9W_416_9W_361_,TRUE,13-11-2018
BLR,BOM,2018-11-19T22:50:00Z,22:50,0:45,14500,11500,2478,Jet Airways,7,6h 15m,Economy,393,9W,9W_393_9W_339_,FALSE,13-11-2018
BLR,BOM,2018-11-19T08:55:00Z,8:55,10:55,14500,11500,2478,Jet Airways,7,6h 20m,Economy,412,9W,9W_412_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-19T05:45:00Z,5:45,7:25,14500,11500,2478,Jet Airways,7,6h 40m,Economy,410,9W,9W_410_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-19T11:40:00Z,11:40,13:35,14500,11500,2478,Jet Airways,7,6h 45m,Economy,450,9W,9W_450_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-19T08:00:00Z,8:00,9:50,14500,11500,2478,Jet Airways,7,7h 15m,Economy,482,9W,9W_482_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-19T14:05:00Z,14:05,15:45,14500,11500,2478,Jet Airways,7,7h 15m,Economy,444,9W,9W_444_9W_309_,TRUE,13-11-2018
BLR,BOM,2018-11-19T05:45:00Z,5:45,7:25,14500,11500,2478,Jet Airways,7,7h 30m,Economy,410,9W,9W_410_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-19T11:40:00Z,11:40,13:35,14500,11500,2478,Jet Airways,7,7h 30m,Economy,450,9W,9W_450_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-19T21:25:00Z,21:25,23:10,14500,11500,2478,Jet Airways,7,7h 40m,Economy,449,9W,9W_449_9W_339_,TRUE,13-11-2018
BLR,MAA,2018-11-19T09:00:00Z,9:00,10:05,14815,11800,2493,Jet Airways,7,5h 25m,Economy,871,9W,9W_871_9W_740_,TRUE,13-11-2018
BLR,MAA,2018-11-19T08:25:00Z,8:25,9:25,14815,11800,2493,Jet Airways,7,6h 0m,Economy,783,9W,9W_783_9W_740_,TRUE,13-11-2018
BLR,BDQ,2018-11-19T05:50:00Z,5:50,8:00,14815,11800,2493,Jet Airways,7,6h 30m,Economy,320,9W,9W_320_9W_986_,TRUE,13-11-2018
BLR,MAA,2018-11-19T07:00:00Z,7:00,7:55,14815,11800,2493,Jet Airways,7,7h 25m,Economy,849,9W,9W_849_9W_740_,TRUE,13-11-2018
BLR,BOM,2018-11-19T05:45:00Z,5:45,7:25,15235,12200,2513,Jet Airways,7,4h 40m,Economy,410,9W,9W_410_9W_333_,FALSE,13-11-2018
BLR,BOM,2018-11-19T05:45:00Z,5:45,7:25,15235,12200,2513,Jet Airways,7,5h 0m,Economy,410,9W,9W_410_9W_355_,FALSE,13-11-2018
BLR,BOM,2018-11-19T05:45:00Z,5:45,7:25,15235,12200,2513,Jet Airways,7,5h 40m,Economy,410,9W,9W_410_9W_839_,TRUE,13-11-2018
BLR,PNQ,2018-11-19T05:35:00Z,5:35,7:10,15865,12800,2543,Jet Airways,1,4h 20m,Economy,922,9W,9W_922_9W_371_,TRUE,13-11-2018
BLR,BOM,2018-11-19T07:00:00Z,7:00,8:40,16600,13500,2578,Jet Airways,7,5h 25m,Economy,478,9W,9W_478_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-19T07:00:00Z,7:00,8:40,16600,13500,2578,Jet Airways,7,6h 15m,Economy,478,9W,9W_478_9W_307_,TRUE,13-11-2018
BLR,PNQ,2018-11-19T02:10:00Z,2:10,3:40,19120,15900,2698,Jet Airways,7,5h 10m,Economy,776,9W,9W_776_9W_364_,TRUE,13-11-2018
BLR,PNQ,2018-11-19T02:10:00Z,2:10,3:40,19120,15900,2698,Jet Airways,7,7h 45m,Economy,776,9W,9W_776_9W_371_,TRUE,13-11-2018
BLR,DEL,2018-11-20T23:25:00Z,23:25,2:10,4220,3586,481,AirAsia,11,2h 45m,Economy,722,I5,I5_722_,FALSE,13-11-2018
BLR,DEL,2018-11-20T04:00:00Z,4:00,6:50,4377,3460,646,IndiGo,1,2h 50m,Economy,2475,6E,6E_2475_,FALSE,13-11-2018
BLR,DEL,2018-11-20T23:30:00Z,23:30,2:20,4377,3460,646,IndiGo,5,2h 50m,Economy,2484,6E,6E_2484_,FALSE,13-11-2018
BLR,DEL,2018-11-20T02:00:00Z,2:00,4:45,4530,2730,1403,Jet Airways,7,2h 45m,Economy,814,9W,9W_814_,FALSE,13-11-2018
BLR,DEL,2018-11-20T05:45:00Z,5:45,8:35,4639,4010,308,Spicejet,9,2h 50m,Economy,136,SG,SG_136_,FALSE,13-11-2018
BLR,DEL,2018-11-20T01:30:00Z,1:30,4:15,4644,3715,658,IndiGo,4,2h 45m,Economy,2135,6E,6E_2135_,FALSE,13-11-2018
BLR,DEL,2018-11-20T05:30:00Z,5:30,8:20,4644,3715,658,IndiGo,39,2h 50m,Economy,2132,6E,6E_2132_,FALSE,13-11-2018
BLR,DEL,2018-11-20T22:20:00Z,22:20,1:10,4944,4001,672,IndiGo,3,2h 50m,Economy,2289,6E,6E_2289_,FALSE,13-11-2018
BLR,DEL,2018-11-20T21:20:00Z,21:20,0:15,4944,4001,672,IndiGo,1,2h 55m,Economy,2305,6E,6E_2305_,FALSE,13-11-2018
BLR,DEL,2018-11-20T08:30:00Z,8:30,11:30,4944,4001,672,IndiGo,2,3h 0m,Economy,2367,6E,6E_2367_,FALSE,13-11-2018
BLR,DEL,2018-11-20T04:55:00Z,4:55,7:35,5010,4338,519,AirAsia,15,2h 40m,Economy,2878,I5,I5_2878_,FALSE,13-11-2018
BLR,DEL,2018-11-20T07:10:00Z,7:10,9:55,5160,3330,1433,Jet Airways,6,2h 45m,Economy,836,9W,9W_836_,FALSE,13-11-2018
BLR,DEL,2018-11-20T08:20:00Z,8:20,11:15,5160,3330,1433,Jet Airways,2,2h 55m,Economy,824,9W,9W_824_,FALSE,13-11-2018
BLR,DEL,2018-11-20T20:00:00Z,20:00,22:55,5554,4581,702,IndiGo,4,2h 55m,Economy,2716,6E,6E_2716_,FALSE,13-11-2018
BLR,DEL,2018-11-20T20:30:00Z,20:30,23:20,5995,5300,374,Spicejet,9,2h 50m,Economy,198,SG,SG_198_,FALSE,13-11-2018
BLR,DEL,2018-11-20T09:35:00Z,9:35,12:30,5995,5300,374,Spicejet,9,2h 55m,Economy,192,SG,SG_192_,FALSE,13-11-2018
BLR,DEL,2018-11-20T19:55:00Z,19:55,22:30,6126,4250,1479,Jet Airways,5,2h 35m,Economy,812,9W,9W_812_,FALSE,13-11-2018
BLR,DEL,2018-11-20T07:00:00Z,7:00,9:40,6768,6000,446,Vistara,9,2h 40m,Economy,810,UK,UK_810_,FALSE,13-11-2018
BLR,DEL,2018-11-20T11:30:00Z,11:30,14:10,6768,6000,446,Vistara,9,2h 40m,Economy,816,UK,UK_816_,FALSE,13-11-2018
BLR,DEL,2018-11-20T19:40:00Z,19:40,22:20,6768,6000,446,Vistara,9,2h 40m,Economy,818,UK,UK_818_,FALSE,13-11-2018
BLR,DEL,2018-11-20T09:50:00Z,9:50,12:35,6768,6000,446,Vistara,9,2h 45m,Economy,812,UK,UK_812_,FALSE,13-11-2018
BLR,DEL,2018-11-20T21:10:00Z,21:10,0:05,6768,6000,446,Vistara,9,2h 55m,Economy,814,UK,UK_814_,FALSE,13-11-2018
BLR,DEL,2018-11-20T16:50:00Z,16:50,21:35,7888,6755,862,IndiGo,54,4h 45m,Economy,427_ 202,6E,6E_427_ 202_,FALSE,13-11-2018
BLR,DEL,2018-11-20T10:05:00Z,10:05,13:00,8041,6950,820,IndiGo,57,2h 55m,Economy,2943,6E,6E_2943_,FALSE,13-11-2018
BLR,DEL,2018-11-20T18:25:00Z,18:25,21:20,8041,6950,820,IndiGo,58,2h 55m,Economy,2783,6E,6E_2783_,FALSE,13-11-2018
BLR,DEL,2018-11-20T08:45:00Z,8:45,15:25,8051,6550,436,Spicejet,9,6h 40m,Economy,1063_ 124,SG,SG_1063_ 124_,FALSE,13-11-2018
BLR,DEL,2018-11-20T05:15:00Z,5:15,10:00,8295,6942,1082,IndiGo,2,4h 45m,Economy,602_ 846,6E,6E_602_ 846_,FALSE,13-11-2018
BLR,DEL,2018-11-20T15:40:00Z,15:40,20:35,8295,6942,1082,IndiGo,4,4h 55m,Economy,466_ 595,6E,6E_466_ 595_,FALSE,13-11-2018
BLR,DEL,2018-11-20T10:00:00Z,10:00,12:45,8326,7600,454,Air India,3,2h 45m,Economy,505,AI,AI_505_,FALSE,13-11-2018
BLR,DEL,2018-11-20T11:10:00Z,11:10,14:05,8436,6450,1589,Jet Airways,7,2h 55m,Economy,820,9W,9W_820_,FALSE,13-11-2018
BLR,DEL,2018-11-20T18:55:00Z,18:55,21:55,8436,6450,1589,Jet Airways,7,3h 0m,Economy,833,9W,9W_833_,FALSE,13-11-2018
BLR,DEL,2018-11-20T18:55:00Z,18:55,21:45,8567,7450,846,IndiGo,77,2h 50m,Economy,2808,6E,6E_2808_,FALSE,13-11-2018
